type,state,county,city,in_state_rate,out_state_rate,provider_company,date_created
COUNTY,VA,NEW KENT,,1.43,1.43,viapath,2025-09-12
COUNTY,VA,NORTHUMBERLAND,,3.15,3.15,securus,2025-09-12
COUNTY,VA,NOTTOWAY,,1.05,1.05,viapath,2025-09-12
COUNTY,VA,ORANGE,,3.15,3.15,securus,2025-09-12
COUNTY,VA,PAGE,,3.15,3.15,paytel,2025-09-12
COUNTY,VA,PRINCE EDWARD,,1.05,1.05,viapath,2025-09-12
COUNTY,VA,PRINCE GEORGE,,1.65,1.65,viapath,2025-09-12
COUNTY,VA,PRINCE WILLIAM,,1.65,1.65,viapath,2025-09-12
COUNTY,VA,PULASKI,,3.45,3.15,viapath,2025-09-12
COUNTY,VA,RAPPAHANNOCK,,2.25,2.25,paytel,2025-09-12
COUNTY,VA,RICHMOND,,3.15,3.15,securus,2025-09-12
COUNTY,VA,ROCKBRIDGE,,3.15,3.15,paytel,2025-09-12
COUNTY,VA,SHENANDOAH,,2.25,2.25,paytel,2025-09-12
COUNTY,VA,SOUTHAMPTON,,3.15,3.15,securus,2025-09-12
COUNTY,VA,STAFFORD,,3.6,2.4,viapath,2025-09-12
COUNTY,VA,SUFFOLK,,2.25,2.25,viapath,2025-09-12
COUNTY,VA,SURRY,,1.65,1.65,viapath,2025-09-12
COUNTY,VA,SUSSEX,,2.25,2.25,securus,2025-09-12
COUNTY,VA,WARREN,,2.25,2.25,paytel,2025-09-12
COUNTY,VA,WESTMORELAND,,3.15,3.15,securus,2025-09-12
COUNTY,VA,WYTHE,,3.45,3.15,viapath,2025-09-12
COUNTY,VA,YORK,,3.15,3.15,viapath,2025-09-12
COUNTY,WA,COWLITZ,,2.7,3.15,securus,2025-09-12
COUNTY,WA,ISLAND,,1.8,1.8,securus,2025-09-12
COUNTY,WA,KING,,0.75,0.75,securus,2025-09-12
COUNTY,WA,OKANOGAN,,3.15,3.15,paytel,2025-09-12
COUNTY,WA,PIERCE,,1.05,1.05,securus,2025-09-12
COUNTY,WA,SPOKANE,,1.26,1.26,securus,2025-09-12
COUNTY,WA,YAKIMA,,3.0,3.0,securus,2025-09-12
COUNTY,WI,BARRON,,2.4,2.4,securus,2025-09-12
COUNTY,WI,BAYFIELD,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,BROWN,,3.15,3.15,securus,2025-09-12
COUNTY,WI,CHIPPEWA,,1.35,1.35,securus,2025-09-12
COUNTY,WI,CRAWFORD,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,DANE,,1.05,1.05,viapath,2025-09-12
COUNTY,WI,DOUGLAS,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,GREEN,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,GREEN LAKE,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,JUNEAU,,2.25,2.7,securus,2025-09-12
COUNTY,WI,KENOSHA,,3.15,3.15,viapath,2025-09-12
COUNTY,WI,LA CROSSE,,3.15,3.15,securus,2025-09-12
COUNTY,WI,LINCOLN,,1.65,1.65,securus,2025-09-12
COUNTY,WI,MARQUETTE,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,MENOMINEE,,8.25,3.15,viapath,2025-09-12
COUNTY,WI,MONROE,,1.35,1.35,securus,2025-09-12
COUNTY,WI,OUTAGAMIE,,2.4,2.4,viapath,2025-09-12
COUNTY,WI,PEPIN,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,PORTAGE,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,RACINE,,3.15,3.15,securus,2025-09-12
COUNTY,WI,RICHLAND,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,SAUK,,3.15,3.15,viapath,2025-09-12
COUNTY,WI,SAWYER,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,SHEBOYGAN,,3.15,3.15,securus,2025-09-12
COUNTY,WI,TAYLOR,,3.75,3.15,reliance,2025-09-12
COUNTY,WI,VILAS,,1.2,1.2,securus,2025-09-12
COUNTY,WI,WALWORTH,,2.1,2.1,viapath,2025-09-12
COUNTY,WI,WAUKESHA,,3.15,3.15,viapath,2025-09-12
COUNTY,WY,BIG HORN,,1.8,1.8,securus,2025-09-12
